,Unnamed: 0,area_m2,floor,num_floors,num_rooms,author,housing_fund,children,pets,y,balcony,condition,bathroom,region,city,street_name,zone_type,dist_to_center
2819,2819,65.0,6,9,2,private,primary,yes,no,749.0,0,individual,1,centru,Chisinau,Avram,central,1.5145945315405118
2820,2820,80.0,3,10,2,private,primary,yes,no,599.0,0,individual,1,centru,Chisinau,Nicolae,central,3.262732774666745
2821,2821,30.0,4,5,1,private,secondary,no,no,203.0,0,individual,1,buiucani,Chisinau,Vasile,central,4.693246145072489
2822,2822,35.0,2,8,1,agency,secondary,yes,no,250.0,0,individual,1,telecentru,Chisinau,Vasili,periphery,3.5081191504699207
2823,2823,82.0,7,9,2,private,primary,yes,no,900.0,0,individual,1,centru,Chisinau,Avram,central,1.5145945315405118
2824,2824,75.0,7,9,3,private,secondary,no,no,200.0,0,individual,1,ciocana,Chisinau,Alecu,central,3.7573326342791855
2825,2825,80.0,3,10,2,agency,primary,yes,no,600.0,0,individual,1,botanica,Chisinau,Valea,central,3.133096583962342
2826,2826,55.0,4,9,2,agency,primary,yes,no,350.0,1,individual,1,botanica,Chisinau,Independentei,central,3.473231882894152
2827,2827,70.0,9,10,2,agency,primary,yes,no,380.0,1,individual,1,ciocana,Chisinau,Ion,central,4.860874124520007
2828,2828,70.0,2,9,2,agency,primary,yes,no,450.0,1,individual,1,ciocana,Chisinau,Mihail,central,2.99590750748185
2829,2829,85.0,8,12,2,agency,primary,yes,no,490.0,1,individual,1,telecentru,Chisinau,Pictor,periphery,3.483251315113812
2830,2830,55.0,4,10,2,agency,secondary,yes,no,500.0,1,modern,1,buiucani,Chisinau,Ion,central,4.860874124520007
2831,2831,70.0,3,9,2,agency,primary,yes,no,500.0,1,modern,1,telecentru,Chisinau,Gheorghe,periphery,1.699888915322141
2832,2832,32.0,2,10,1,agency,secondary,yes,no,200.0,1,individual,1,botanica,Chisinau,Independentei,central,3.473231882894152
2833,2833,18.0,3,5,0,private,secondary,no,no,1500.0,1,individual,1,buiucani,Chisinau,Ion,central,4.860874124520007
2834,2834,18.0,2,11,0,agency,secondary,no,no,200.0,1,individual,1,rascani,Chisinau,Nicolae,central,3.262732774666745
2835,2835,75.0,2,5,2,private,primary,yes,no,500.0,0,individual,1,buiucani,Chisinau,Cornului,central,5.159787236716968
2836,2836,80.0,3,9,3,agency,secondary,yes,no,400.0,2,modern,1,botanica,Chisinau,Valea,central,3.133096583962342
2837,2837,80.0,7,9,3,agency,primary,yes,yes,430.0,1,individual,2,centru,Chisinau,Grenoble,central,3.68421559143802
2838,2838,45.0,14,16,1,private,secondary,no,no,300.0,1,modern,1,ciocana,Chisinau,Mihail,central,2.99590750748185
2839,2839,24.0,2,5,1,agency,secondary,yes,no,200.0,0,individual,1,centru,Chisinau,Alexandr,central,3.1319178146844364
2840,2840,59.0,4,10,2,agency,primary,yes,no,550.0,0,modern,1,buiucani,Chisinau,Nicolae,central,3.262732774666745
2841,2841,26.0,1,5,1,private,secondary,yes,no,320.0,0,individual,1,centru,Chisinau,Alexandr,central,3.1319178146844364
2842,2842,67.0,7,11,2,agency,primary,yes,no,550.0,0,modern,1,rascani,Chisinau,Calea,central,2.563872447853333
2843,2843,130.0,5,15,3,private,primary,yes,yes,1000.0,1,modern,2,centru,Chisinau,Lev Tolstoi,central,1.82369710266694
2844,2844,96.0,Penthouse,11,3,private,primary,yes,yes,1500.0,1,individual,2,buiucani,Chisinau,Nicolae,central,3.262732774666745
2845,2845,93.0,6,11,2,private,primary,yes,yes,650.0,2,modern,2,rascani,Chisinau,Nadejda,central,3.529000098649761
2846,2846,42.0,10,12,1,agency,primary,yes,no,200.0,0,modern,1,buiucani,Chisinau,Vasile,central,4.693246145072489
2847,2847,32.0,1,5,1,private,secondary,yes,yes,250.0,0,individual,1,rascani,Chisinau,Nicolae,central,3.262732774666745
2848,2848,45.0,2,5,1,private,primary,yes,no,500.0,0,modern,1,botanica,Chisinau,Dobrusa,central,0.5425579432806232
2849,2849,120.0,10,10,4,agency,primary,yes,no,1500.0,2,modern,2,centru,Chisinau,Lev Tolstoi,central,1.82369710266694
2850,2850,12.0,7,9,3,private,secondary,no,no,200.0,0,individual,1,ciocana,Chisinau,Alecu,central,3.7573326342791855
2851,2851,72.0,4,5,2,private,primary,yes,no,950.0,1,modern,1,centru,Chisinau,Vasilii,central,2.409581598768129
2852,2852,70.0,1,2,3,private,primary,yes,yes,450.0,0,individual,1,centru,Chisinau,Sfatul,central,3.619904809023734
2853,2853,52.0,1,5,3,private,secondary,yes,no,200.0,0,individual,1,ghidighici,Chisinau,Alexei,periphery,2.434757525188025
2854,2854,20.0,4,5,1,private,secondary,no,no,350.0,0,modern,1,botanica,Chisinau,Pandurilor,central,1.6212629150174749
2855,2855,50.0,1,10,1,agency,primary,yes,no,550.0,0,modern,1,centru,Chisinau,Albisoara,central,6.0
2856,2856,50.0,5,9,2,private,secondary,no,no,300.0,1,individual,2,botanica,Chisinau,Valea,central,3.133096583962342
2857,2857,100.0,1,9,3,private,secondary,yes,no,550.0,1,modern,2,rascani,Chisinau,Bogdan,central,3.924482926351163
2858,2858,70.0,14,16,2,agency,primary,yes,no,750.0,1,modern,2,rascani,Chisinau,Bogdan,central,3.924482926351163
2859,2859,55.0,5,12,1,agency,primary,yes,no,550.0,0,modern,1,centru,Chisinau,Alexandr,central,3.1319178146844364
2860,2860,66.0,2,16,3,private,secondary,yes,no,250.0,2,individual,2,sculeni,Chisinau,Calea,periphery,2.563872447853333
2861,2861,60.0,3,9,2,agency,secondary,yes,no,350.0,0,modern,2,botanica,Chisinau,Grenoble,central,3.68421559143802
2862,2862,35.0,1,5,1,private,secondary,yes,no,250.0,0,individual,1,rascani,Chisinau,Nicolae,central,3.262732774666745
2863,2863,60.0,2,10,2,agency,primary,yes,yes,630.0,1,modern,1,rascani,Chisinau,Bogdan,central,3.924482926351163
2864,2864,57.0,5,10,1,agency,primary,yes,yes,600.0,2,individual,1,rascani,Chisinau,Matei,central,5.046911194929589
2865,2865,50.0,1,10,1,agency,primary,yes,yes,550.0,1,individual,1,centru,Chisinau,Albisoara,central,6.0
2866,2866,37.0,1,9,1,private,secondary,yes,no,250.0,0,modern,1,botanica,Chisinau,Independentei,central,3.473231882894152
2867,2867,50.0,4,7,1,private,primary,yes,no,500.0,0,individual,1,centru,Chisinau,Moara,central,3.300931796957092
2868,2868,47.0,10,12,1,private,primary,yes,no,350.0,0,individual,1,botanica,Chisinau,Plaiului,central,1.0760271555200882
2869,2869,80.0,3,10,3,agency,primary,yes,no,550.0,2,individual,2,centru,Chisinau,Mitropolitul,central,6.0
2870,2870,34.0,1,5,1,private,secondary,no,no,220.0,0,modern,1,buiucani,Chisinau,Vasile,central,4.693246145072489
2871,2871,70.0,4,5,0,private,secondary,no,no,200.0,1,individual,1,rascani,Chisinau,Matei,central,5.046911194929589
2872,2872,22.0,2,5,1,private,secondary,yes,yes,200.0,0,individual,1,botanica,Chisinau,Liviu,central,8.433322683428162
2873,2873,52.0,1,1,1,private,secondary,no,no,200.0,0,individual,1,botanica,Chisinau,Decembristilor,central,3.4392938966964697
2874,2874,93.0,10,14,2,agency,primary,yes,yes,1500.0,1,modern,2,centru,Chisinau,Columna,central,4.434859094165724
2875,2875,47.0,9,10,1,agency,primary,no,no,400.0,0,individual,1,buiucani,Chisinau,Ioana,central,4.885718683739484
2876,2876,110.0,8,10,3,agency,primary,yes,no,950.0,0,modern,2,centru,Chisinau,Lev Tolstoi,central,1.82369710266694
2877,2877,90.0,7,8,2,private,primary,yes,no,1500.0,1,individual,1,centru,Chisinau,Alessandro,central,2.1094089259840394
2878,2878,155.0,5,8,3,private,primary,yes,no,1500.0,0,individual,2,centru,Chisinau,Alexandru,central,3.2023113943454087
2879,2879,40.0,2,12,1,private,secondary,no,no,203.0,1,individual,2,centru,Chisinau,Albisoara,central,6.0
2880,2880,40.0,9,11,1,private,secondary,no,no,350.0,0,individual,1,rascani,Chisinau,Calea,central,2.563872447853333
2881,2881,36.0,3,5,2,private,secondary,yes,no,200.0,0,individual,1,buiucani,Chisinau,Sucevita,central,18.81724959935208
2882,2882,19.0,5,5,1,private,primary,no,no,200.0,0,individual,1,bubuieci,Chisinau,Zidarilor,periphery,7.749716314062327
2883,2883,54.0,2,4,2,private,secondary,yes,no,500.0,0,individual,1,centru,Chisinau,Mitropolit,central,3.022515128105024
2884,2884,45.0,6,9,1,private,primary,no,no,350.0,0,modern,1,botanica,Chisinau,Plaiului,central,1.0760271555200882
2885,2885,45.0,1,10,1,private,primary,yes,no,350.0,1,modern,1,botanica,Chisinau,Valea,central,3.133096583962342
2886,2886,70.0,6,9,2,private,primary,no,no,800.0,1,modern,1,botanica,Chisinau,Sarmizegetusa,central,2.485127898535376
2887,2887,120.0,8,9,3,private,primary,yes,no,1500.0,1,individual,2,centru,Chisinau,Alessandro,central,2.1094089259840394
2888,2888,55.0,4,9,2,private,secondary,no,no,490.0,2,modern,1,botanica,Chisinau,Independentei,central,3.473231882894152
2889,2889,70.0,5,9,3,private,secondary,yes,no,500.0,0,individual,1,centru,Chisinau,Gradinilor,central,1.824981531548301
2890,2890,47.0,10,12,1,private,primary,yes,no,350.0,0,individual,1,botanica,Chisinau,Plaiului,central,1.0760271555200882
2891,2891,100.0,2,9,2,private,primary,yes,no,420.0,1,individual,2,botanica,Chisinau,Sarmizegetusa,central,2.485127898535376
2892,2892,55.0,10,15,1,private,primary,no,no,500.0,1,modern,1,centru,Chisinau,Nicolae,central,3.262732774666745
2893,2893,20.0,4,5,1,private,secondary,no,no,350.0,0,modern,1,botanica,Chisinau,Pandurilor,central,1.6212629150174749
2894,2894,51.0,5,5,2,private,secondary,no,no,200.0,0,individual,1,botanica,Chisinau,Pandurilor,central,1.6212629150174749
2895,2895,24.0,2,5,1,agency,secondary,yes,no,200.0,1,individual,1,botanica,Chisinau,Constantin,central,1.3139694193863054
2896,2896,65.0,14,15,3,agency,secondary,yes,no,250.0,0,modern,1,sculeni,Chisinau,Calea,periphery,2.563872447853333
2897,2897,20.0,2,5,0,private,secondary,yes,yes,200.0,1,individual,1,buiucani,Chisinau,Colina,central,4.164323613480093
2898,2898,21.0,2,5,1,agency,secondary,no,no,200.0,0,individual,1,sculeni,Chisinau,Ion,periphery,4.860874124520007
2899,2899,21.0,4,4,1,agency,secondary,no,yes,200.0,1,individual,1,centru,Chisinau,Tiraspol,central,5.375067356097788
2900,2900,30.0,1,5,1,agency,secondary,no,no,200.0,0,individual,1,rascani,Chisinau,Dumitru,central,2.8437930863854857
2901,2901,27.0,3,5,1,agency,secondary,yes,no,200.0,1,individual,1,centru,Chisinau,Nicolae,central,3.262732774666745
2902,2902,80.0,5,9,2,agency,primary,yes,no,550.0,0,modern,1,buiucani,Chisinau,Onisifor,central,3.2746566782449595
2903,2903,67.0,2,2,3,agency,primary,yes,no,800.0,0,individual,1,centru,Chisinau,Bulgara,central,1.7786506341815371
2904,2904,58.0,2,4,1,private,primary,no,yes,498.0,2,modern,1,centru,Chisinau,Alexandru,central,3.2023113943454087
2905,2905,65.0,4,9,2,agency,secondary,yes,yes,400.0,2,individual,2,botanica,Chisinau,Nicolae,central,3.262732774666745
2906,2906,88.0,2,6,2,private,primary,yes,no,1300.0,2,modern,2,centru,Chisinau,Vasile,central,4.693246145072489
2907,2907,44.0,8,12,1,private,primary,yes,no,400.0,0,modern,1,rascani,Chisinau,Carierei,central,3.7179076835271134
2908,2908,41.0,6,11,1,private,primary,yes,no,399.0,1,modern,1,rascani,Chisinau,Andrei,central,3.9691677554186366
2909,2909,45.0,4,8,1,private,primary,no,no,530.0,0,individual,1,centru,Chisinau,Avram,central,1.5145945315405118
2910,2910,100.0,1,2,4,private,secondary,yes,no,700.0,1,individual,3,centru,Chisinau,Ioan,central,3.507651491541186
2911,2911,55.0,4,9,2,agency,primary,yes,no,350.0,1,individual,1,botanica,Chisinau,Independentei,central,3.473231882894152
2912,2912,70.0,2,9,2,agency,primary,yes,no,450.0,1,individual,1,ciocana,Chisinau,Nicolae,central,3.262732774666745
2913,2913,55.0,4,9,2,agency,secondary,yes,no,500.0,2,modern,1,buiucani,Chisinau,Ion,central,4.860874124520007
2914,2914,50.0,6,9,2,private,secondary,no,no,200.0,0,modern,1,botanica,Chisinau,Valea,central,3.133096583962342
2915,2915,29.0,4,5,1,private,secondary,no,no,208.0,1,individual,1,rascani,Chisinau,Alecu,central,3.7573326342791855
2916,2916,35.0,2,9,1,private,secondary,no,no,220.0,1,individual,1,centru,Chisinau,Albisoara,central,6.0
2917,2917,30.0,3,5,1,agency,secondary,yes,no,200.0,1,individual,1,centru,Chisinau,Nicolae,central,3.262732774666745
2918,2918,40.0,4,15,1,private,primary,no,no,450.0,1,modern,1,centru,Chisinau,Nicolae,central,3.262732774666745
2919,2919,45.0,4,9,1,private,primary,yes,no,400.0,1,modern,1,botanica,Chisinau,Independentei,central,3.473231882894152
2920,2920,26.0,4,10,1,agency,secondary,yes,no,200.0,1,individual,1,centru,Chisinau,Colina,central,4.164323613480093
2921,2921,15.0,3,5,1,agency,secondary,yes,no,200.0,1,individual,1,buiucani,Chisinau,Ion,central,4.860874124520007
2922,2922,27.0,4,10,1,agency,secondary,yes,no,200.0,1,individual,1,centru,Chisinau,Vasile,central,4.693246145072489
2923,2923,75.0,8,14,2,agency,primary,yes,no,600.0,0,modern,1,centru,Chisinau,Nicolae,central,3.262732774666745
2924,2924,63.0,2,12,2,agency,primary,yes,no,650.0,1,modern,1,centru,Chisinau,Melestiu,central,1.3829235460311171
2925,2925,75.0,1,10,2,private,primary,yes,yes,350.0,0,individual,1,rascani,Chisinau,Bogdan,central,3.924482926351163
2926,2926,45.0,1,5,2,private,secondary,no,no,200.0,1,individual,1,buiucani,Chisinau,Vasile,central,4.693246145072489
2927,2927,60.0,4,9,2,agency,primary,yes,no,750.0,1,modern,1,buiucani,Chisinau,Onisifor,central,3.2746566782449595
2928,2928,60.0,2,10,1,agency,primary,yes,yes,600.0,0,individual,1,rascani,Chisinau,Bogdan,central,3.924482926351163
2929,2929,100.0,5,9,3,private,primary,yes,no,900.0,1,modern,2,centru,Chisinau,Valea,central,3.133096583962342
2930,2930,60.0,3,10,1,agency,primary,yes,yes,600.0,0,modern,1,centru,Chisinau,Valea,central,3.133096583962342
2931,2931,111.0,8,10,1,agency,primary,yes,no,800.0,0,individual,1,rascani,Chisinau,Andrei,central,3.9691677554186366
2932,2932,60.0,3,10,1,agency,primary,yes,yes,600.0,0,modern,1,rascani,Chisinau,Bogdan,central,3.924482926351163
2933,2933,60.0,2,10,1,agency,primary,yes,no,600.0,1,modern,1,centru,Chisinau,Nicolae,central,3.262732774666745
2934,2934,47.0,5,9,2,agency,secondary,yes,no,350.0,0,modern,1,telecentru,Chisinau,Gheorghe,periphery,1.699888915322141
2935,2935,34.0,4,4,2,private,secondary,no,no,250.0,1,modern,2,telecentru,Chisinau,Gheorghe,periphery,1.699888915322141
2936,2936,50.0,2,9,2,private,secondary,no,no,200.0,0,individual,1,centru,Chisinau,Ismail,central,1.5491726324305075
2937,2937,94.0,3,10,2,agency,primary,yes,no,1000.0,0,individual,1,telecentru,Chisinau,Nicolae,periphery,3.262732774666745
2938,2938,72.0,7,9,3,private,secondary,no,no,200.0,0,individual,1,ciocana,Chisinau,Alecu,central,3.7573326342791855
2939,2939,54.0,1,9,2,private,secondary,yes,no,200.0,0,individual,1,buiucani,Chisinau,Liviu,central,8.433322683428162
2940,2940,43.0,3,9,2,private,secondary,no,no,280.0,0,individual,1,buiucani,Chisinau,Nicolae,central,3.262732774666745
2941,2941,95.0,9,9,3,agency,primary,yes,yes,1500.0,0,modern,2,buiucani,Chisinau,Nicolae,central,3.262732774666745
2942,2942,80.0,3,5,3,private,secondary,no,no,200.0,0,individual,1,rascani,Chisinau,Nicolae,central,3.262732774666745
2943,2943,50.0,2,11,1,private,primary,yes,no,550.0,0,individual,1,centru,Chisinau,Albisoara,central,6.0
2944,2944,93.0,2,2,4,private,secondary,no,no,200.0,2,individual,1,centru,Chisinau,Albisoara,central,6.0
2945,2945,39.0,1,1,1,private,secondary,no,no,200.0,0,individual,1,botanica,Chisinau,Decembristilor,central,3.4392938966964697
2946,2946,57.0,4,10,1,private,primary,no,no,350.0,0,individual,1,buiucani,Chisinau,Ion,central,4.860874124520007
2947,2947,85.0,4,12,3,private,primary,yes,no,450.0,0,individual,1,centru,Chisinau,Lev Tolstoi,central,1.82369710266694
2948,2948,66.0,2,16,3,private,secondary,yes,no,250.0,2,individual,2,sculeni,Chisinau,Calea,periphery,2.563872447853333
2949,2949,12.0,8,9,2,private,secondary,no,no,203.0,0,modern,1,buiucani,Chisinau,Liviu,central,8.433322683428162
2950,2950,80.0,3,10,2,private,primary,no,no,600.0,0,modern,1,botanica,Chisinau,Valea,central,3.133096583962342
2951,2951,50.0,4,9,1,private,primary,yes,no,350.0,1,modern,1,centru,Chisinau,Valea,central,3.133096583962342
2952,2952,84.0,2,9,4,private,secondary,yes,no,350.0,0,individual,1,centru,Chisinau,Albisoara,central,6.0
2953,2953,100.0,4,7,3,private,secondary,yes,no,1000.0,0,modern,1,centru,Chisinau,Mitropolit,central,3.022515128105024
2954,2954,70.0,2,5,3,private,secondary,yes,yes,450.0,1,individual,1,buiucani,Chisinau,Liviu,central,8.433322683428162
2955,2955,65.0,2,9,2,agency,primary,yes,no,800.0,1,modern,1,rascani,Chisinau,Pietrariei,central,8.129403523963532
2956,2956,64.0,1,5,3,private,secondary,no,no,200.0,0,individual,1,ciocana,Chisinau,Maria,central,3.2023113943454087
2957,2957,86.0,7,9,3,agency,secondary,yes,no,400.0,0,individual,1,telecentru,Chisinau,Vladimir,periphery,3.393370952357009
2958,2958,50.0,7,9,2,private,secondary,yes,no,320.0,1,individual,1,buiucani,Chisinau,Nicolae,central,3.262732774666745
2959,2959,45.0,4,5,1,private,secondary,yes,no,230.0,0,modern,1,rascani,Chisinau,Alecu,central,3.7573326342791855
2960,2960,42.0,1,1,1,private,secondary,yes,no,200.0,1,individual,1,veche,Chisinau,Constructorilor,central,4.330285956292471
2961,2961,55.0,6,10,1,private,primary,yes,no,500.0,1,individual,1,rascani,Chisinau,Nadejda,central,3.529000098649761
2962,2962,43.0,5,9,2,private,secondary,yes,no,300.0,0,modern,1,centru,Chisinau,Albisoara,central,6.0
2963,2963,40.0,4,9,1,private,primary,yes,no,230.0,1,modern,1,veche,Chisinau,Constructorilor,central,4.330285956292471
2964,2964,65.0,7,16,2,agency,secondary,yes,no,390.0,0,individual,1,botanica,Chisinau,Hristo,central,2.68560341378761
2965,2965,75.0,9,9,3,agency,primary,yes,no,1000.0,0,modern,1,botanica,Chisinau,Trandafirilor,central,2.258308061229285
2966,2966,80.0,5,12,2,agency,primary,yes,no,380.0,1,modern,1,botanica,Chisinau,Grenoble,central,3.68421559143802
2967,2967,40.0,4,15,1,private,primary,no,no,450.0,1,modern,1,centru,Chisinau,Nicolae,central,3.262732774666745
2968,2968,70.0,7,9,3,private,secondary,yes,yes,400.0,0,individual,1,centru,Chisinau,Albisoara,central,6.0
2969,2969,90.0,16,21,3,private,primary,yes,yes,650.0,0,individual,1,centru,Chisinau,Bogdan,central,3.924482926351163
2970,2970,70.0,6,10,2,private,primary,no,no,450.0,0,individual,1,botanica,Chisinau,Varsovia,central,2.695154416677404
2971,2971,70.0,10,10,2,agency,primary,yes,no,450.0,0,modern,1,rascani,Chisinau,Matei,central,5.046911194929589
2972,2972,70.0,11,12,3,private,primary,yes,yes,500.0,1,modern,2,veche,Chisinau,Iazului,central,6.517384074634402
2973,2973,70.0,1,5,3,private,secondary,yes,no,400.0,1,modern,1,telecentru,Chisinau,Drumul,periphery,5.337144302839829
2974,2974,50.0,9,12,1,agency,primary,yes,no,700.0,0,individual,1,centru,Chisinau,Lev Tolstoi,central,1.82369710266694
2975,2975,12.0,2,5,0,private,secondary,no,no,200.0,0,individual,1,botanica,Chisinau,Independentei,central,3.473231882894152
2976,2976,72.0,2,5,2,private,secondary,yes,no,500.0,0,modern,1,centru,Chisinau,Mitropolit,central,3.022515128105024
2977,2977,73.0,7,7,2,private,secondary,yes,no,700.0,2,modern,1,rascani,Chisinau,Nicolae,central,3.262732774666745
2978,2978,73.0,1,9,3,private,secondary,yes,yes,700.0,0,modern,1,rascani,Chisinau,Aerodromului,central,2.885204811595069
2979,2979,58.0,4,5,3,private,secondary,yes,no,250.0,0,individual,1,ciocana,Chisinau,Alecu,central,3.7573326342791855
2980,2980,45.0,2,5,2,private,primary,yes,yes,350.0,1,modern,1,veche,Chisinau,Constructorilor,central,4.330285956292471
2981,2981,55.0,5,5,2,private,secondary,yes,no,230.0,1,individual,1,sculeni,Chisinau,Calea,periphery,2.563872447853333
2982,2982,40.0,6,9,1,private,secondary,no,no,330.0,0,individual,1,ciocana,Chisinau,Alecu,central,3.7573326342791855
2983,2983,40.0,6,12,1,private,primary,no,no,300.0,0,individual,1,centru,Chisinau,Nicolae,central,3.262732774666745
2984,2984,80.0,5,9,2,private,primary,yes,no,550.0,0,individual,1,buiucani,Chisinau,Onisifor,central,3.2746566782449595
2985,2985,80.0,3,10,2,agency,primary,yes,no,600.0,0,individual,1,botanica,Chisinau,Independentei,central,3.473231882894152
2986,2986,38.0,3,9,1,agency,primary,yes,yes,300.0,1,modern,1,codru,Chisinau,Valea,periphery,3.133096583962342
2987,2987,19.0,4,5,1,agency,secondary,no,no,200.0,1,individual,1,botanica,Chisinau,Sarmizegetusa,central,2.485127898535376
2988,2988,28.0,3,7,1,agency,secondary,no,no,200.0,1,individual,1,telecentru,Chisinau,Vasili,periphery,3.5081191504699207
2989,2989,54.0,3,10,2,agency,secondary,yes,no,200.0,1,individual,1,ciocana,Chisinau,Nicolae,central,3.262732774666745
2990,2990,70.0,6,9,2,private,primary,no,no,750.0,1,modern,1,botanica,Chisinau,Independentei,central,3.473231882894152
